pair_id,query_id,target_id,query_smiles,target_smiles,query_inchi_formula,target_inchi_formula,query_heavy_atoms_from_formula,target_heavy_atoms_from_formula,selection_source,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_obvious_negative_0329,3002966,2351925,CCn1cc(-c2cn(-c3ccc(OC(F)(F)F)cc3)c(=O)c3c2ncn3CC)cn1,CCC(=O)NNC(=O)[C@@H]1CCC[C@H]1[C@@H]1C/C=C/C=C(/C#N)[C@H](O)[C@@H](C)C[C@H](C)C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O1,C20H18F3N5O2,C31H49N3O6,30,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0330,811558,3193392,CCOC(=O)CSc1ccc(C(=O)NCCCN2CCOCC2)cc1[N+](=O)[O-],Cc1ccc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1C(=O)N[C@@H]1CN(C(=O)c2ccncc2)C[C@@H]1F,C18H25N3O6S,C25H21F4N7O2,28,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0331,21935,617144,Cc1cccc(C)c1C(OCC(O)CN1C(C)CCCC1C)c1c(C)cccc1C,CC(C)[C@H](NC(=O)CS)C(=O)N[C@@H](CC(=O)O)C(N)=O,C27H39NO2,C11H19N3O5S,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0332,1475560,321035,CC(=O)OC[C@]12C[C@H](O)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)C[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2,COc1ccc(C(=O)/C=C(\O)c2ccc(O)cc2O)cc1,C22H30O9,C16H14O5,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0333,1205374,2783625,CCOC(=O)N1CCC(NC(=O)CC2C(=O)NCCN2Cc2ccccc2F)CC1,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1[C@@H]2N1CCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,C21H29FN4O4,C43H51N4O5P,30,53,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0334,1438673,336986,CCOP(=O)(CNc1oc2c(C)ncc(CO)c2c1Nc1ccccn1)OCC,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)c4c(NC(=O)O)n(C)c(=O)n(C)c4=O)cc3)cc2n(CCC)c1=O,C19H25N4O5P,C27H30N6O8,29,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0335,1901279,937182,O=C(c1cnccn1)N1C[C@@H]2CC[C@H](C1)N(C(=O)CCc1ccsc1)C2,COc1ccc(Cn2c(=O)c3oc4ccccc4c3n(CC(=O)Nc3ccc(F)cc3F)c2=O)cc1,C19H22N4O2S,C26H19F2N3O5,26,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0336,3078737,735787,CC1CN(c2ccnc(-c3cnc4ccc(C(F)(F)F)cn34)n2)CC(C)N1CC#N,O=C1CC(NN2CCCCC2)C(=O)N1c1ccccc1,C20H20F3N7,C15H19N3O2,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0337,3017920,2754711,O=C(NCC1(O)CCCC(F)(F)C1)c1cn(CCN2CCCC2)c2cccc(Cl)c12,CCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@]1(C)CCC/C=C\CCC[C@](C)(NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCNC(C)=O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)N[C@@H](CC(C)C)C(N)=O,C22H28ClF2N3O2,C96H160N30O21,30,147,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0338,1913245,2103671,CCn1c(C)cc(C(=O)N2CCCC(c3nc(C)no3)C2)c1C,N#Cc1ccc(OCCN2CC3CN(CCCNS(=O)(=O)c4ccccc4)CC(C2)O3)cc1,C17H24N4O2,C24H30N4O4S,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0339,622130,1619129,COc1ccc(C2CC2C(=O)NNc2nncc3ccccc23)cc1,Cc1ccc(NC(=O)Cn2cc(Cn3nc(N)c4c(C(F)(F)F)cc(-c5ccccc5)nc43)nn2)cc1,C19H18N4O2,C25H21F3N8O,25,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0340,1404774,1546347,Cc1cc(-c2ccnc(-n3ncc(C(=O)NC(C)(C)CO)c3C3CC3)n2)c(C)s1,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N(CC)CC,C21H25N5O2S,C46H70N10O9,29,65,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0341,615149,2538363,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(CCN(C)C)ccc3N2)c(O)c2ccccc21,CN1CCN(CN2C(=O)CC(Cc3ccccc3)C2=O)CC1,C25H30N4O4S,C17H23N3O2,34,22,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0342,2009954,2449631,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,CCO[C@H]1CN(C)C[C@@H]1NC(=O)c1ccc(O)c(C)c1,C23H35N3O3S,C15H22N2O3,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0343,2799578,1490517,NC(=O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2ccco2)cc1,CC(=O)C1(/N=N/c2ccc(C)cc2)N=C1C,C21H19N3O5S,C12H13N3O,30,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0344,1548341,2084728,CO[C@@H]1O[C@H]2CCN(C(=O)OCc3ccccc3)[C@H]2[C@H]1OCc1ccccc1,COc1cc(CCc2cc(Nc3ncnc4cc(N5CCN(C6CCC6)CC5)ccc34)n[nH]2)cc(OC)c1,C22H25NO5,C29H35N7O2,28,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0345,137586,1549340,COCC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2ccccc2)n1,C[C@H]1C[C@@H](OP(=O)(OCc2ccccc2)OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,C21H24N4O2,C42H45O7P,27,50,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0346,3124600,1290119,N#CCCC(=O)Nc1ccc2c(c1)OCc1cnccc1-2,[O-][S+]1c2ccccc2N=C(c2cccc3ccccc23)CC1c1cccc2ccccc12,C16H13N3O2,C29H21NOS,21,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0347,422730,950142,CC(C)(c1cc(-c2cccc(-c3ccc(CC(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,CCCCC/C=C\C[C@H](O)/C=C/C=C\C/C=C\CCCC(=O)O,C27H25NO4S,C20H32O3,33,23,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0348,1018935,1933185,CCN(CC(=O)Nc1ccc(OC)cc1)C(=O)c1cc(-c2cccs2)nn1-c1ccccc1,O=C(N1CCCO1)[C@@]12CCO[C@@H]1CCN(Cc1ccccn1)C2,C25H24N4O3S,C17H23N3O3,33,23,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0349,2837464,2217328,OCC(CO)Nc1nc(Nc2cccc(C(F)(F)F)c2)nc(Nc2cccc(C(F)(F)F)n2)n1,Cl.Cl.Cl.NCCNCCNCC1CCCCCCCCCCCCCC1,C19H17F6N7O2,C20H43N3.3ClH,34,24,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0350,1205375,1624113,CN1OC[C@@H]2CN(Cc3ccccc3)[C@H](c3cccc(Oc4ccccc4)c3)C[C@@H]21,CC(=O)Nc1cc(-c2ccc(C(N)=O)cc2C(=O)O)cc([C@@H]2C[C@](C)(c3ccccc3)c3cc(C(=N)N)ccc3N2)c1,C26H28N2O2,C33H31N5O4,30,42,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0351,2686917,956124,O[C@@H]1CCN(Cc2nc(C3(O)CCN(C4COC4)CC3)cs2)C1,COc1ccccc1/C=C/C(=O)NC(=S)Nc1ccc(S(=O)(=O)N(C)c2ccccc2)cc1,C16H25N3O3S,C24H23N3O4S2,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0352,889324,2261197,C=CCn1c(S)nnc1CCSCc1ccc(OC)c(C)c1,CC(C)(C#Cc1ccc(-c2ccc(Nc3ccc(C(F)(F)F)nc3)cn2)cc1)CC(=O)O,C16H21N3OS2,C24H20F3N3O2,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0353,1378851,1359908,CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2)cc1,C17H17ClO4,C25H20N2O5,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0354,405779,2569269,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,C[C@H]1CCC(=O)[C@@]2(C)CCC(C(C)(C)O)=C[C@H]12,C20H27N5O3,C15H24O2,28,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0355,2077750,2803566,CCOc1ccc([C@@H]2c3cc(OC)ccc3C(=O)[C@H]2c2ccc(OC)cc2)cc1,CC(C)CCC/C=C\CCCCCCCC(=O)O,C25H24O4,C16H30O2,29,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0356,886333,245262,COc1ccccc1C(=O)Nc1ccnn1C1CCN(Cc2cnc(N(C)C)s2)CC1,NC(=O)N(O)C1CCc2cccc(Oc3ccccc3)c21,C22H28N6O2S,C16H16N2O3,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0357,2294097,562310,COc1ccc(CCOc2cc(N3CCOCC3)sc2C(N)=O)cc1,COc1ccc(C2C(C(=O)Nc3cccc(C)n3)c3ccccc3C(=O)N2C2CCCCC2)cc1,C18H22N2O4S,C29H31N3O3,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0358,782645,3229285,CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2C)c(=O)n3CC(=O)c2ccccc2)C1,COc1nc(O[C@H]2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C(=O)O)C7(CC7)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNC[C@@H]1CCC(=O)N1,C26H23N3O4S,C42H45Cl2N5O6,34,55,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0359,2782628,3276142,CC(C)(NC(=O)c1cn(CCCCCF)c2ccccc12)c1ccccc1,Cc1cc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCC(O)(C(F)(F)F)C1,C23H27FN2O,C26H27F3N6O4,27,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0360,2147539,1595201,O=C(NCCCCC1CCN(C(=O)[C@H]2CCCO2)CC1)N1Cc2ccncc2C1,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CCC)cc1,C22H32N4O3,C39H49N5O4S,29,49,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0361,2991999,2502472,CCn1cc(-n2c(C3CC3)c(Sc3cccc(C(=O)O)n3)c3ccc(Cl)c(F)c32)cn1,O=c1[nH]c(Nc2ccccc2F)nc2cc(Cl)ccc12,C22H18ClFN4O2S,C14H9ClFN3O,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0362,747752,1993003,COc1cccc(C(=O)CC(=O)C(=O)Nc2cc(OC)ccc2OC)c1,CC(=O)N1CCCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccccc3)c2)CC1,C19H19NO6,C26H28N6O3S,26,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0363,2595191,2154517,Cc1nn(-c2ncc(C(F)(F)F)cc2Cl)c(=O)n1-c1ccc(OCc2ccccc2)cc1,Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,C22H16ClF3N4O2,C14H11F2N5O,32,22,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0364,2926195,801588,COc1ccc(/C=C(/C(=O)NC2CCCC2)c2cc(OC)c(OC)c(OC)c2)cc1O,O=Nc1c2ccc[nH]c-2c2ccc([N+](=O)[O-])cc12,C24H29NO6,C12H7N3O3,31,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0365,3126594,3203363,COCC(C)(C)C(=O)NCCN1CCC(c2cccc(C)n2)CC1,CN1CCN(Cc2ccc(-c3ccc(CO[C@H]4CCC[C@@H]4NC(=O)c4cccnc4N)c(C(F)(F)F)c3)cc2)CC1,C19H31N3O2,C31H36F3N5O2,24,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0366,1915239,2989008,CC(C)CN1CCCC12CCN(c1nncs1)C2.O=C(O)C(F)(F)F,COCc1cc(-c2[nH]c3ccc(C4CCN(CC(=O)N5CC(S(C)(=O)=O)C5)CC4)cc3c2C(C)C)cn2ncnc12,C13H22N4S.C2HF3O2,C30H38N6O4S,25,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0367,3260191,2427696,CNC(=O)c1nn(C)cc1NC(=O)c1ccc2cnc(N[C@@H]3CCCC[C@@H]3N)nn12,NC(=O)CN1CCCN(C(=O)c2cccs2)CC1,C19H25N9O2,C12H17N3O2S,30,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0368,2452620,3109645,CN(C)c1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,CC(C)(C)NS(=O)(=O)c1cc(NC(=O)c2cc(Cl)cnc2N2CCCC(F)(F)CC2)ccn1,C18H16N2O3,C21H26ClF2N5O3S,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0369,3069764,3221307,O=C(O)CC1CCN(c2c(F)cc(-c3cccc(OCC4CC4)c3)cc2F)CC1,COc1nc(Nc2cc(-c3ccc(O[C@H]4CCN(C(=O)CO)C[C@H]4F)c(C#N)c3)ncn2)ccc1C(=O)N(C)C,C23H25F2NO3,C27H28FN7O5,29,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0370,753732,3040850,NC(=O)C1CCN(/C=C2\C(=O)NC(=O)N(Cc3ccco3)C2=O)CC1,Cc1nc2c(-c3nnc(C4CC4)[nH]3)cc(N3CCOCC3)cc2n1-c1ccnc2c(Cl)cccc12,C16H18N4O5,C26H24ClN7O,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0371,1761701,2859397,Cc1c(/C=N/NC(=O)c2ccccc2Nc2ccccc2)no[n+]1[O-],CC(=O)N[C@H]1[C@@H](OCCOCCOCCN=[N+]=[N-])O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,C17H15N5O3,C20H36N4O13,25,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0372,1893303,1627105,Cc1cc(C(=O)N2CCC(CCn3cccn3)CC2)c(C)o1,C[C@H](CCC(=O)OCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C17H23N3O2,C31H47NO6S,22,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0373,826514,1956114,CCOC(=O)c1cnc2ccccc2c1Nc1ccc(N2CCOCC2)cc1,CCCCc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(CCCC)cc3)c3ccccc23)cc1,C22H23N3O3,C34H38N2O8S2,28,46,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0374,1033891,2414734,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCOc3ccccc3C)CC2)cc1C,O=S(=O)(Cc1nc(C2CC2)n[nH]1)c1ccc(Br)cn1,C22H28N2O4S,C11H11BrN4O2S,29,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0375,1119633,2776645,CCN(CC)CCCC(C)n1c2nc(=O)[nH]c(=O)c-2nc2cc(Cl)ccc21,COc1ccc(-c2onc3c2/C(=N/OC(=O)c2cccc(NC(=O)c4cccc(F)c4)c2)CC(C)(C)C3)cc1OC,C19H24ClN5O2,C31H28FN3O6,27,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0376,3027890,1683934,Cc1nc(C(=O)N2C(COc3cccc(F)c3)CC3CC2C3)c(-c2ccccc2)s1,C/C(=N\NC(=S)NC(C)C)c1ccc2c(c1)OCCO2,C24H23FN2O2S,C14H19N3O2S,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0377,922225,2734773,O=C(CSc1cccc(C(F)(F)F)c1)NC(=O)c1ccccc1,C[C@@H]1CN(c2cccc(NC(=O)c3ccc(NS(=O)(=O)CF)cc3N3CCC4(CC3)CC4)n2)CCO1,C16H12F3NO2S,C25H32FN5O4S,23,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0378,2630088,1462599,CC[C@H]1OCC[C@@H]1C(=O)Nc1nc(-c2ccccc2Cl)nn1C,CC1=C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@]2(C)[C@H]3[C@@H](O)[C@H](O)[C@]4(C)OC[C@@]35[C@@H](C[C@@H]12)OC(=O)[C@H](O)[C@]54O,C16H19ClN4O2,C26H38O14,23,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0379,2384826,1325013,CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCOCC5)c4n3)nnc21,NC(=O)C(=Cc1ccc(C(O)P(=O)(O)O)cc1)C(N)=O,C23H25N7O2,C11H13N2O6P,32,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0380,1606168,846453,Clc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1Cl,CN(C)/C=C/C(=O)c1cc(F)cc(C(F)(F)F)c1,C22H12Cl2N4O3,C12H11F4NO,31,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0381,2757704,2801571,COc1ccc(-c2cn3c(n2)CCC3)cc1CNC(=O)Cc1ccc(Cl)c(Cl)c1,C=C(C)[C@@H]1CC[C@]2(NCCC(C)(C)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C22H21Cl2N3O2,C42H66FNO3,29,47,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0382,706873,2595193,CC(C)=CCn1cc(CN2CCCCC2)c2cc(-c3cccc(C)c3)ccc21,CCOc1ncccc1NC(=O)N(C)C1CC1,C26H32N2,C12H17N3O2,28,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0383,952135,2094699,COc1ccc(N(CC(=O)NCc2ccco2)S(=O)(=O)c2ccccc2)cc1,c1csc(-c2ccnc3nnnn23)c1,C20H20N2O5S,C8H5N5S,28,14,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0384,2555313,2863384,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc(Cc2ccccc2)n1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2-c2ccc(C3COC3)o2)C1,C20H21N3O3,C28H23FN6O4,26,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0385,2687914,1736775,CC(NC1(C)CCS(=O)(=O)C1)C(=O)Nc1ccc(N2CCCCC2)cc1,COc1cccc(C2=N[C@]3(CC[C@@H](C(C)(C)C)CC3)N([C@H](CCC(C)(C)C)c3ccc(C(=O)NCc4nn[nH]n4)cc3)C2=O)c1,C19H29N3O3S,C35H47N7O3,26,45,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0386,2028897,1947143,CCNC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,COc1cc(/C=C2\COc3cc(OC)c(OC)c(OC)c3C2=O)ccc1OCc1ccccc1,C14H15N7O,C27H26O7,22,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0387,420736,2647037,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1C[C@H]2O[C@]23C2=CC(=O)[C@@H]4CC(=O)CC[C@]4(C)[C@H]2CC[C@]13C,Cc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2NC(C)C)cc1,C28H40O3,C14H21NO4S2,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0388,877362,595211,COc1cc(C2c3sc(O)nc3SC3C(=O)N(c4ccc(Br)cc4)C(=O)C32)ccc1O,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,C21H15BrN2O5S2,C119H199N31O37,31,187,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0389,2831481,2722809,CCN1CC(NS(=O)(=O)c2ccc3[nH]cnc3c2)C(OC)C1,CCc1ccc(N(CC(F)(F)F)S(=O)(=O)c2ccc3c(c2)C(=O)CC(C2CCOCC2)O3)cc1,C14H20N4O3S,C24H26F3NO5S,22,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0390,1942156,2033880,COc1cccc(-c2cc(C(=O)Nc3cc(Cl)ccc3C)no2)c1,CCC(c1ccc(Cl)c(Cl)c1)N(Cc1ccc(OCCN2C(=O)CCC2=O)c(OC)c1)[C@H]1C[C@@H](C(=O)O)C1,C18H15ClN2O3,C28H32Cl2N2O6,24,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0391,1335981,2660995,COc1ccc(N2C(=O)/C(=C/c3ccc(O)c(F)c3)OC2=S)cc1,Cc1cc(=O)c(C(=O)N2CCN(C/C=C/c3ccccc3)CC2)c(Cc2ccccc2F)n1C,C17H12FNO4S,C28H30FN3O2,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0392,2962087,3209343,Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(NCC(C)(C)N(C)C)nn1,COc1ccc(NC(=O)O[C@H]2CC[C@H]2Oc2cc3sc(-c4cc(C)cc5nc(OC)cnc45)nc3cc2F)cn1,C18H23F3N4O,C28H24FN5O5S,26,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0393,2746735,3035865,COc1cc(Br)c(O[11CH3])cc1CCNCc1ccccc1OC,C=CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(NC(=O)C4CC4)s3)c(C)cc2CC)C[C@H]1CC,C18H22BrNO3,C26H32N4O3S2,23,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0394,2121618,1582240,CC(=O)c1ccc(C(C)=O)c2c(C)c(C(=O)Nc3cc(C(C)O)c4ccccc4n3)sc12,Oc1ccc(O)c(-c2cn3ccsc3n2)c1,C25H22N2O4S,C11H8N2O2S,32,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0395,1096702,2771661,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\NNc1c(F)c(F)c(F)c(F)c1F,NCCCC[C@H](NC(=O)[C@H](CCCCN)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@H](C(=O)NCc1ccccc1)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,C18H11F5N4O3,C42H51F3N6O6S,30,58,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
